"","x","y"
"1",0.14320095392168,0.999434066921406
"2",0.931868299230533,0.294862286112078
"3",0.202176989242531,0.47029110802629
"4",0.479441688966327,0.913677074987329
"5",0.772247994291619,0.664967849553165
"6",0.612992421913789,0.886016434267983
"7",0.397541430745473,0.659677380256946
"8",0.880695154399172,0.083517393920855
"9",0.577462395822366,0.293247765690164
"10",0.444477889740347,0.0256240005281119
"11",0.870178549440276,0.240578869692218
"12",0.715669370025509,0.313934731058845
"13",0.107881158669578,0.353997047193316
"14",0.698878066358696,0.395783508905723
"15",0.433901287948019,0.102952727850665
"16",0.736492130058891,0.285244995837864
"17",0.0390214400164745,0.23992823571781
"18",0.799272794089577,0.844482218731155
"19",0.295031570416022,0.00977651226204328
"20",0.765643783387372,0.0918459085090902
"21",0.530678307672778,0.921145185040981
"22",0.59862704046421,0.977011945212813
"23",0.835330449241194,0.677915177650552
"24",0.917244741094026,0.51206875462746
"25",0.419029363433116,0.685281623127395
"26",0.37472820819237,0.167585509640913
"27",0.0526212927405854,0.443021134695195
"28",0.511323130107439,0.705488806688309
"29",0.104838839691697,0.352404224748182
"30",0.672559736963771,0.0638520230017011
"31",0.746119883804107,0.234362250993291
"32",0.642634417076531,0.251037317208494
"33",0.652608609754145,0.298131650873707
"34",0.579549604661353,0.144550066858037
"35",0.153690903709886,0.552569341752709
"36",0.057309564924041,0.279423911338116
"37",0.897415561917363,0.92746915008137
"38",0.534349111678728,0.191428952421425
"39",0.0615894703480191,0.776714520718014
"40",0.686250798804784,0.705316115750217
"41",0.504680869672401,0.832642307752214
"42",0.594898128685258,0.485584445637455
"43",0.144736421188988,0.169375949499103
"44",0.79290195844671,0.589366870406032
"45",0.256782762040241,0.830963708586856
"46",0.0520089748425513,0.324744865188282
"47",0.211764177233226,0.0316903330450336
"48",0.597820325101541,0.683986427392187
"49",0.633010991643453,0.852594520401417
"50",0.464907570589358,0.429696105925074
"51",0.51107853754283,0.624629046557238
"52",0.625051218498779,0.703262791038261
"53",0.0564161537409856,0.279961290557782
"54",0.0435069238019149,0.178214897314138
"55",0.426707063823469,0.60909215195394
"56",0.898631164088477,0.143095378598197
"57",0.997192750991149,0.39085978590658
"58",0.664880170170302,0.355072403632508
"59",0.981296216400139,0.343782549007489
"60",0.00191744336206588,0.143035528936583
"61",0.458345288901987,0.346675580205025
"62",0.767342106164956,0.0900439095348575
"63",0.647333400540419,0.342027545967049
"64",0.234137928255593,0.0542356431595819
"65",0.826669891507788,0.865822058180619
"66",0.024720125498044,0.686364529473049
"67",0.446707093477579,0.783628661623512
"68",0.384631799589903,0.100970131273638
"69",0.685382875608334,0.355663661527594
"70",0.0447882356069095,0.16058602319382
"71",0.874970198031018,0.00893506291389298
"72",0.47287407701596,0.228404300287773
